venta_id,sucursal_id,producto_id,cantidad,monto_total,metodo_pago,fecha_venta,canal
V003625,S20,P02903,2,11141.27,Yape,2026-03-24,tienda_fisica
V001527,S14,P00217,1,2979.77,TC,2026-02-18,tienda_fisica
V012748,S04,P02830,3,3780.88,EFECTIVO,2026-02-12,ecommerce
V006801,S38,P02975,1,-5038.74,tarjeta_credito,2026-03-07,ecommerce
V002732,S38,P01877,1,4874.73,transferencia,2026-03-20,tienda_fisica
V003926,,P00701,4,21521.46,transferencia,2026-02-03,ecommerce
V004089,S08,P02307,4,21419.12,EFV,2026-03-01,tienda_fisica
V000959,,P00874,4,30750.97,efectivo,2026-08-11,ecommerce
V000264,S22,P00153,1,494.27,plin,2026-07-14,tienda_fisica
V005826,S07,P01126,2,14716.56,Transferencia bancaria,2026-07-02,tienda_fisica
V012123,S07,P02954,4,24683.09,Tarjeta de credito,2026-04-26,tienda_fisica
V005935,S32,P02501,3,16307.89,yape,2026-07-18,tienda_fisica
V011967,S33,P02345,4,25462.48,Transferencia bancaria,2026-04-12,tienda_fisica
V006952,S27,P00310,3,6974.33,Transferencia bancaria,2026-07-01,tienda_fisica
V011752,S35,P01006,1,4143.44,efectivo,2026-08-13,tienda_fisica
V003076,S17,P00351,2,1452.14,PLIN,2026-01-11,tienda_fisica
V000586,S15,P01492,4,27085.3,TC,2026-04-16,tienda_fisica
V008975,S15,P02854,1,0,tarjeta,2026-05-23,tienda_fisica
V010069,S02,P02843,4,12956.71,Yape,2026-06-08,ecommerce
V009935,S19,P02855,4,19280.12,EFECTIVO,2026-06-27,ecommerce
V011214,S07,P02378,3,13779.14,TARJETA,2026-07-15,tienda_fisica
V005193,S22,P02135,4,19747.01,Yape,2026-01-02,ecommerce
V007819,S31,P01904,1,734.18,TARJETA,2026-07-07,tienda_fisica
V006278,S12,P01023,2,6318.57,Plin,2026-02-08,tienda_fisica
V011023,S32,P00725,1,4500.21,transferencia,2026-08-22,ecommerce
V011232,S26,P00392,4,9618.74,plin,2026-07-19,ecommerce
V006461,S05,P00016,2,9226.35,EFV,2026-01-03,ecommerce
V002717,S03,P00395,4,8365.98,PLIN,2026-06-18,tienda_fisica
V014663,S26,P02435,1,2952.42,YAPE,2026-08-28,tienda_fisica
V005276,S01,P00697,3,16707.75,EFECTIVO,2026-08-05,ecommerce
V003387,S04,P02526,3,9689.07,Plin,2026-07-06,tienda_fisica
V009749,S31,P00441,4,10895.37,efectivo,2026-03-20,ecommerce
V014237,S09,P00149,1,2373.78,Tarjeta de credito,2026-05-07,ecommerce
V002517,S16,P01798,1,-1144.78,Transferencia bancaria,2026-05-24,ecommerce
V006153,S35,P00271,1,3848.27,Efectivo,2026-03-14,tienda_fisica
V001153,S23,P01579,2,11546.66,EFV,2026-05-27,tienda_fisica
V011907,S22,P02665,1,3953.13,TARJETA,2026-06-18,tienda_fisica
V006037,S31,P00521,3,12521.75,Efectivo,2026-01-17,ecommerce
V008876,S34,P01366,4,7628.26,TARJETA,2026-04-16,tienda_fisica
V000787,S31,P02495,4,14426.0,TARJETA,2026-04-27,tienda_fisica
V000916,S17,P00547,3,6060.14,YAPE,05/07/2026,tienda_fisica
V004384,S14,P00715,2,3874.03,transferencia,2026-02-09,tienda_fisica
V011988,S25,P01290,2,14218.34,tarjeta,2026-05-21,tienda_fisica
V006519,S10,P02825,1,-7673.93,tarjeta_credito,2026-05-06,tienda_fisica
V014462,S21,P00396,1,1911.82,Efectivo,2026-01-17,ecommerce
V000675,S28,P02902,4,15672.52,EFV,2026-03-21,tienda_fisica
V012540,S36,P00556,2,1288.36,Plin,2026-05-16,tienda_fisica
V009696,S32,P02297,2,2704.71,Efectivo,2026-05-20,tienda_fisica
V010922,S24,P01575,2,2781.04,yape,2026-05-08,tienda_fisica
V008067,S33,P00303,2,5563.58,TC,2026-06-02,tienda_fisica
V001385,S22,P02339,2,14922.91,YAPE,2026-05-08,tienda_fisica
V006134,S36,P02998,2,4116.03,EFECTIVO,2026-02-26,ecommerce
V002321,S07,P02703,1,-2029.13,EFECTIVO,2026-01-13,tienda_fisica
V000914,S01,P00825,1,5566.29,plin,2026-04-13,tienda_fisica
V009287,S16,P02783,4,15312.45,Plin,2026-04-11,ecommerce
V012350,S01,P02007,1,2835.58,EFV,2026-01-18,tienda_fisica
V005092,S05,P01724,4,29855.16,YAPE,2026-04-02,tienda_fisica
V008050,S24,P01059,1,3406.14,tarjeta_credito,2026-03-16,ecommerce
V004880,S28,P02692,1,6638.98,transferencia,2026-06-02,tienda_fisica
V009716,S31,P02994,3,19183.45,Efectivo,2026-03-03,tienda_fisica
V003762,S25,P01203,4,3750.38,TARJETA,2026-05-13,ecommerce
V008637,S28,P00087,4,9516.85,EFECTIVO,2026-03-05,tienda_fisica
V006430,S36,P01834,2,10675.28,Tarjeta de credito,2026-03-17,tienda_fisica
V009236,S17,P00747,2,4061.0,Tarjeta de credito,2026-06-27,tienda_fisica
V006414,S02,P00993,2,7851.27,Tarjeta de credito,2026-03-21,tienda_fisica
V008714,S07,P01154,3,23343.23,Efectivo,2026-06-01,tienda_fisica
V001538,S31,P02017,4,15748.1,yape,2026-08-04,tienda_fisica
V001374,S27,P00832,2,402.26,transferencia,2026-07-14,tienda_fisica
V003129,S03,P00694,4,1206.88,efectivo,2026-05-22,tienda_fisica
V000590,S06,P00444,4,25397.15,TC,2026-08-20,tienda_fisica
V005247,S04,P02255,4,1515.42,transferencia,2026-08-05,tienda_fisica
V000160,S22,P00994,3,2268.09,Yape,2026-08-28,tienda_fisica
V006308,S16,P02373,4,8760.95,EFV,2026-08-08,ecommerce
V004998,S34,P01282,3,10020.78,Efectivo,2026-08-15,tienda_fisica
V007369,S11,P02711,2,6342.74,Efectivo,2026-06-08,tienda_fisica
V008434,S29,P01811,4,30898.28,tarjeta_credito,2026-01-13,tienda_fisica
V002176,S35,P00438,3,9590.38,Efectivo,2026-06-02,ecommerce
V007164,S30,P00603,1,3870.2,Tarjeta de credito,11/08/2026,tienda_fisica
V006342,S32,P01597,4,10413.92,tarjeta_credito,2026-06-20,tienda_fisica
V000322,S36,P01439,1,2931.63,TC,2026-07-09,tienda_fisica
V000029,S10,P02415,2,6385.67,Efectivo,2026-03-02,tienda_fisica
V010225,S01,P00966,3,0,YAPE,2026-04-06,tienda_fisica
V013827,S02,P00584,3,5548.39,TC,2026-04-01,tienda_fisica
V003450,,P00215,4,15168.32,Plin,2026-03-16,tienda_fisica
V011253,,P02897,3,7819.1,Efectivo,2026-07-24,tienda_fisica
V000956,S26,P00558,2,11309.32,Efectivo,2026-08-27,tienda_fisica
V001554,S09,P01949,4,3814.17,Plin,2026-08-13,tienda_fisica
V012475,S27,P00190,4,21041.2,TARJETA,2026-03-11,tienda_fisica
V003659,S22,P00096,4,-23178.76,plin,2026-04-26,ecommerce
V012506,S29,P02586,1,-2392.87,transferencia,2026-02-09,tienda_fisica
V007354,S31,P02778,3,9179.33,transferencia,2026-06-14,tienda_fisica
V004816,S09,P02489,2,10220.68,Transferencia bancaria,2026-01-18,tienda_fisica
V000698,S31,P02286,2,5549.67,EFECTIVO,2026-03-08,tienda_fisica
V007584,S15,P01782,4,5516.47,Efectivo,2026-06-19,ecommerce
V007247,S05,P02485,2,14897.67,Plin,2026-02-05,tienda_fisica
V000388,S04,P01294,2,14898.78,TC,2026-01-28,ecommerce
V008545,S20,P01357,3,22142.95,plin,2026-03-15,ecommerce
V006272,S21,P01791,1,6328.97,Efectivo,2026-07-18,tienda_fisica
V012396,S21,P01564,2,11334.13,Yape,2026-03-19,tienda_fisica
V002770,S06,P01396,4,25712.79,efectivo,2026-03-04,tienda_fisica
V004634,S29,P00326,4,2885.24,Plin,2026-03-27,tienda_fisica
V010365,S24,P00728,1,6083.28,yape,2026-06-23,tienda_fisica
V001807,S32,P02970,4,16258.26,PLIN,2026-08-05,ecommerce
V004646,S20,P02553,2,8872.73,TC,2026-08-02,ecommerce
V001754,S30,P01391,3,21395.57,EFV,2026-03-20,tienda_fisica
V009511,S17,P01375,3,15342.87,Tarjeta de credito,2026-04-09,tienda_fisica
V006849,S03,P01592,3,22564.12,Transferencia bancaria,2026-04-12,tienda_fisica
V012026,S24,P00974,1,967.67,YAPE,2026-07-07,ecommerce
V008897,S16,P02815,3,17450.13,EFECTIVO,2026-04-21,tienda_fisica
V009231,S27,P02686,2,11043.1,Tarjeta de credito,2026-05-23,tienda_fisica
V003080,S23,P00295,3,9943.89,YAPE,2026-02-03,tienda_fisica
V012700,S28,P00203,3,6081.85,transferencia,2026-05-25,tienda_fisica
V005233,S19,P02013,1,2008.61,tarjeta,2026-02-27,ecommerce
V007530,S23,P00707,1,5664.29,EFECTIVO,2026-04-09,tienda_fisica
V012365,S14,P01999,3,4799.08,PLIN,2026-04-19,tienda_fisica
V000070,S17,P02251,4,15706.89,efectivo,2026-05-25,tienda_fisica
V011233,S27,P00062,2,11191.94,Plin,2026-06-10,ecommerce
V011902,S37,P02565,1,3179.16,plin,2026-07-14,tienda_fisica
V011878,S30,P01119,4,28259.69,YAPE,2026-08-25,tienda_fisica
V005278,S19,P02354,3,1376.12,tarjeta,2026-05-15,tienda_fisica
V004135,S33,P00324,1,3180.98,transferencia,2026-01-23,ecommerce
V005798,S29,P01797,4,25645.85,tarjeta,2026-01-02,tienda_fisica
V009835,S11,P00310,4,8659.95,Plin,2026-08-05,ecommerce
V013886,S10,P02137,3,12982.78,tarjeta_credito,2026-02-04,tienda_fisica
V002745,S28,P02301,2,6800.65,Tarjeta de credito,2026-01-28,tienda_fisica
V011821,S37,P02118,2,3499.95,Plin,2026-02-04,ecommerce
V010481,S06,P02188,1,6607.54,Plin,2026-03-19,tienda_fisica
V009919,S07,P01482,4,10718.32,EFV,2026-07-15,tienda_fisica
V002984,S22,P01022,2,4785.71,Transferencia bancaria,2026-04-06,tienda_fisica
V008004,S37,P01167,3,20295.88,PLIN,2026-03-18,tienda_fisica
V012675,S38,P00402,4,10641.08,plin,2026-03-12,tienda_fisica
V006677,S22,P00728,4,28601.3,Plin,2026-05-02,tienda_fisica
V006455,S24,P00400,1,3251.46,transferencia,2026-06-03,tienda_fisica
V002596,S05,P02537,4,25909.03,PLIN,2026-07-08,ecommerce
V012982,S11,P00280,2,14275.75,Transferencia bancaria,07/05/2026,tienda_fisica
V010593,S20,P02538,1,7003.95,TARJETA,2026-08-12,tienda_fisica
V011054,S29,P01280,2,5962.74,EFECTIVO,2026-03-19,tienda_fisica
V012356,S30,P01498,4,3613.39,EFECTIVO,2026-05-22,tienda_fisica
V011405,S27,P00312,4,-1890.54,EFV,2026-08-16,ecommerce
V001666,S27,P00494,4,5802.93,yape,2026-05-07,tienda_fisica
V006715,S22,P01144,4,2104.29,transferencia,2026-06-09,ecommerce
V004074,S05,P02544,4,28403.1,EFV,2026-07-28,tienda_fisica
V000278,S29,P02135,1,5857.88,yape,2026-08-23,tienda_fisica
V004210,S02,P01753,4,6186.92,tarjeta,2026-01-27,ecommerce
V001431,S37,P01465,1,3220.79,Yape,2026-02-07,tienda_fisica
V003573,S36,P01906,4,25710.16,Efectivo,2026-05-10,tienda_fisica
V013510,S16,P01448,4,17455.99,EFV,2026-02-19,tienda_fisica
V001065,S19,P00712,2,5220.05,YAPE,2026-08-03,tienda_fisica
V005953,S19,P00489,2,13851.97,Plin,2026-04-20,tienda_fisica
V008634,S29,P00964,4,26828.39,PLIN,2026-05-28,tienda_fisica
V000072,S06,P01532,4,9781.7,EFECTIVO,11/02/2026,tienda_fisica
V012068,S30,P01041,1,5356.56,transferencia,2026-04-03,tienda_fisica
V011324,S24,P02045,4,639.48,Transferencia bancaria,2026-07-03,tienda_fisica
V005295,S02,P01054,4,8944.9,TC,2026-02-02,tienda_fisica
V013456,S21,P00027,2,3379.54,Transferencia bancaria,2026-04-10,tienda_fisica
V012898,S34,P01454,2,13907.82,Yape,2026-03-05,tienda_fisica
V010862,S35,P00259,4,28843.75,EFECTIVO,2026-07-07,tienda_fisica
V001260,S28,P00844,2,14286.39,plin,2026-05-08,tienda_fisica
V000629,S22,P01186,2,7893.29,PLIN,2026-06-13,tienda_fisica
V013195,S05,P02806,2,13960.49,Efectivo,2026-02-02,tienda_fisica
V007767,S12,P02950,3,19855.27,transferencia,2026-04-24,tienda_fisica
V000039,S38,P02617,4,28179.92,PLIN,2026-06-19,ecommerce
V007637,S32,P00305,3,18329.35,Transferencia bancaria,2026-06-10,tienda_fisica
V006263,S34,P00134,3,17851.64,Plin,2026-04-28,tienda_fisica
V005429,S31,P00597,1,1486.49,Transferencia bancaria,2026-01-25,tienda_fisica
V000999,S21,P00611,1,6460.07,TARJETA,2026-08-07,tienda_fisica
V009815,S37,P00316,2,10037.65,transferencia,2026-05-02,tienda_fisica
V001445,S39,P00511,2,10694.57,PLIN,2026-07-04,tienda_fisica
V009110,S38,P00106,1,-4716.26,PLIN,2026-02-02,ecommerce
V002065,S27,P02208,2,1601.65,efectivo,2026-05-09,tienda_fisica
V001829,S28,P00176,2,,tarjeta_credito,2026-03-01,tienda_fisica
V001724,S15,P00098,4,12930.89,yape,2026-08-17,tienda_fisica
V011618,S17,P00794,1,5164.44,EFECTIVO,13/05/2026,tienda_fisica
V012848,S27,P01046,1,6640.33,plin,2026-08-28,tienda_fisica
V005275,S05,P02421,1,2009.23,transferencia,04/05/2026,tienda_fisica
V007382,S06,P01298,0,1313.84,YAPE,2026-02-06,tienda_fisica
V014907,S32,P00097,3,14286.92,efectivo,2026-06-04,tienda_fisica
V009492,S10,P00937,3,19057.82,yape,2026-03-20,tienda_fisica
V001805,S28,P00223,2,10928.64,EFECTIVO,2026-01-23,tienda_fisica
V013246,S39,P02176,3,3011.39,efectivo,2026-07-05,tienda_fisica
V000762,S13,P00429,3,19509.59,YAPE,2026-07-28,ecommerce
V007992,S24,P02432,3,18917.73,yape,2026-04-22,tienda_fisica
V002837,S39,P00162,1,7429.99,efectivo,28/02/2026,tienda_fisica
V010314,S09,P00368,1,2833.35,TARJETA,2026-08-25,tienda_fisica
V005219,S31,P00097,3,11252.74,efectivo,2026-02-22,ecommerce
V010213,S31,P01218,4,15463.27,Efectivo,2026-07-22,ecommerce
V001705,S06,P01897,4,27880.93,EFECTIVO,2026-08-15,tienda_fisica
V008328,S11,P02647,1,6424.97,PLIN,2026-07-13,tienda_fisica
V014364,S05,P01162,3,22327.9,Tarjeta de credito,2026-08-20,tienda_fisica
V007743,S02,P00654,4,2823.79,YAPE,2026-01-23,tienda_fisica
V012785,S12,P01370,3,10624.04,Tarjeta de credito,2026-05-20,tienda_fisica
V011100,S27,P02548,3,17596.96,Transferencia bancaria,2026-07-28,tienda_fisica
V011653,S37,P02407,3,3938.26,Yape,2026-06-09,ecommerce
V000948,S04,P01112,3,19304.36,efectivo,2026-04-25,ecommerce
V001907,S40,P00761,2,,tarjeta,2026-02-26,ecommerce
V001099,S29,P00046,3,5101.45,Efectivo,2026-07-27,tienda_fisica
V007810,S14,P00880,2,13076.95,tarjeta,2026-04-25,tienda_fisica
V003496,S23,P02133,1,-1976.24,Transferencia bancaria,2026-02-14,tienda_fisica
V005653,S24,P00641,4,6804.95,EFV,2026-01-07,ecommerce
V000215,S22,P00450,2,13149.25,TARJETA,2026-08-26,ecommerce
V001597,S26,P01386,2,2262.65,Transferencia bancaria,2026-03-27,ecommerce
V002370,S05,P00361,2,13863.96,TC,2026-03-14,tienda_fisica
V014576,S30,P00291,4,29210.35,plin,2026-04-25,tienda_fisica
V007831,S39,P01756,3,-12238.19,PLIN,2026-07-24,tienda_fisica
V014668,S04,P00233,3,18493.75,transferencia,2026-08-01,tienda_fisica
V003301,S22,P02216,3,6868.09,YAPE,2026-02-05,tienda_fisica
V007800,S30,P00737,3,0,EFV,2026-03-23,tienda_fisica
V006355,S27,P02675,2,690.89,YAPE,2026-07-21,ecommerce
V009823,S35,P01537,4,,tarjeta,2026-07-03,tienda_fisica
V004513,S28,P00091,3,22644.45,Tarjeta de credito,2026-02-09,tienda_fisica
V002398,S22,P02488,2,5705.02,tarjeta_credito,2026-04-16,tienda_fisica
V002740,S15,P00616,4,-12678.02,Tarjeta de credito,2026-06-25,ecommerce
V014464,,P00071,3,20740.61,efectivo,2026-01-15,ecommerce
V009599,S25,P00598,4,31573.9,Efectivo,2026-02-25,ecommerce
V000354,S25,P02133,2,9099.24,TARJETA,2026-02-27,tienda_fisica
V008898,S22,P01597,2,9388.72,TC,2026-02-05,tienda_fisica
V008103,S25,P02669,3,21298.95,tarjeta,2026-05-12,tienda_fisica
V009725,S11,P01366,1,7166.21,EFECTIVO,2026-05-18,ecommerce
V008776,S08,P00614,3,8502.2,plin,2026-07-12,tienda_fisica
V014654,S35,P02700,1,3088.97,YAPE,2026-04-24,tienda_fisica
V004642,S06,P00733,2,9557.6,TC,2026-06-19,tienda_fisica
V012886,S28,P02601,2,10826.34,Yape,2026-03-15,tienda_fisica
V009679,S34,P01558,2,7467.17,TC,2026-02-02,tienda_fisica
V004746,S20,P01087,4,15645.11,efectivo,2026-01-07,tienda_fisica
V006933,S03,P01931,4,4053.21,EFV,24/08/2026,tienda_fisica
V009695,S32,P00340,1,1065.39,PLIN,2026-06-28,tienda_fisica
V002322,S22,P00769,3,22717.45,TARJETA,2026-02-18,tienda_fisica
V006731,S32,P02244,3,14030.71,EFECTIVO,2026-04-03,tienda_fisica
V000078,S07,P00061,4,25670.76,Tarjeta de credito,01/06/2026,ecommerce
V010304,S33,P00090,2,-8194.48,TC,2026-08-17,tienda_fisica
V003208,S40,P02070,2,9524.11,TARJETA,2026-01-27,tienda_fisica
V013421,S23,P01272,3,14069.61,TARJETA,2026-04-16,tienda_fisica
V000233,S04,P00888,0,2393.85,Tarjeta de credito,2026-01-16,tienda_fisica
V009026,S31,P01241,4,17540.36,plin,2026-03-07,tienda_fisica
V006683,S20,P00749,2,,efectivo,2026-05-24,ecommerce
V012628,S20,P01773,3,16967.76,plin,2026-03-13,tienda_fisica
V008662,S14,P00685,2,5675.77,YAPE,2026-08-10,ecommerce
V012370,S21,P01529,2,10643.82,TARJETA,2026-04-20,tienda_fisica
V010906,S24,P01920,4,27865.87,tarjeta_credito,2026-05-21,ecommerce
V007219,S26,P00722,3,20827.36,YAPE,2026-07-06,tienda_fisica
V002314,S32,P01042,2,14558.77,tarjeta_credito,2026-07-06,tienda_fisica
V010099,S28,P00916,4,20548.01,Efectivo,2026-04-04,tienda_fisica
V005100,S38,P01745,3,17840.53,Tarjeta de credito,02/03/2026,tienda_fisica
V009042,S36,P01394,4,17468.22,EFV,2026-02-26,tienda_fisica
V006393,S02,P02700,4,12983.03,plin,2026-05-03,tienda_fisica
V009758,S36,P00900,2,7760.71,tarjeta,2026-07-13,ecommerce
V011038,S16,P02445,3,20645.82,EFECTIVO,2026-08-03,tienda_fisica
V006940,S28,P00344,4,-4339.01,TARJETA,2026-01-18,ecommerce
V001642,S18,P00654,1,1257.98,yape,2026-05-24,tienda_fisica
V004498,S26,P00477,4,5850.72,TC,2026-06-16,tienda_fisica
V005523,S38,P00703,3,12570.46,EFV,2026-06-09,tienda_fisica
V006222,S35,P00097,4,6712.01,Yape,2026-07-11,ecommerce
V002584,S27,P00792,1,4970.42,tarjeta,2026-04-01,tienda_fisica
V011231,S17,P00455,2,15526.75,tarjeta_credito,2026-02-18,tienda_fisica
V003561,S31,P00743,3,5927.0,Transferencia bancaria,2026-01-28,tienda_fisica
V007547,S21,P02019,4,30456.65,yape,2026-06-05,tienda_fisica
V001733,S17,P00230,4,23781.87,tarjeta,2026-03-23,tienda_fisica
V001563,S13,P02573,3,22911.03,Transferencia bancaria,2026-04-15,ecommerce
V004431,S13,P01596,1,2706.25,tarjeta,28/05/2026,tienda_fisica
V008136,S10,P02623,3,21971.56,EFV,2026-02-23,ecommerce
V013531,S27,P02783,4,3334.73,Plin,2026-05-26,ecommerce
V002629,S31,P00206,1,2836.95,Transferencia bancaria,2026-07-23,tienda_fisica
V000330,S21,P00385,1,3891.6,yape,2026-04-05,tienda_fisica
V009138,S32,P01500,2,2107.98,transferencia,2026-03-11,tienda_fisica
V008435,S24,P01798,3,,EFV,2026-01-26,tienda_fisica
V005681,S25,P00179,1,1891.36,tarjeta,2026-07-15,ecommerce
V009742,S31,P00486,1,1776.71,Yape,2026-06-04,tienda_fisica
V002131,S10,P02225,4,17152.68,transferencia,2026-01-27,tienda_fisica
V012921,S11,P00518,3,13476.32,plin,2026-08-28,ecommerce
V008770,S18,P00868,4,15097.68,tarjeta_credito,2026-03-23,tienda_fisica
V008418,S30,P02675,1,7676.83,Tarjeta de credito,2026-07-23,ecommerce
V007352,S38,P02118,4,17424.45,EFECTIVO,2026-01-16,tienda_fisica
V002873,S09,P00187,3,9879.16,TARJETA,2026-05-07,tienda_fisica
V008494,S18,P00912,1,2852.71,Yape,2026-05-18,tienda_fisica
V014871,S27,P02074,1,618.11,TC,2026-04-04,tienda_fisica
V001694,S21,P01709,1,1951.95,yape,2026-03-14,tienda_fisica
V013757,S01,P02194,2,8318.35,plin,2026-01-19,tienda_fisica
V006514,S05,P01474,3,18157.64,TC,2026-07-16,tienda_fisica
V009215,S10,P01053,1,1173.92,Tarjeta de credito,2026-03-18,tienda_fisica
V012839,S33,P01271,2,,TARJETA,2026-04-17,tienda_fisica
V001792,S04,P00338,4,25890.65,efectivo,2026-08-23,tienda_fisica
V005815,S24,P02092,1,3331.06,EFV,2026-04-23,tienda_fisica
V007033,S39,P00033,4,26750.06,transferencia,2026-01-02,tienda_fisica
V000249,S05,P02614,3,19549.19,TARJETA,2026-02-15,tienda_fisica
V010240,S17,P02544,2,15204.24,YAPE,2026-03-19,tienda_fisica
V007912,S05,P00618,1,6637.52,tarjeta_credito,2026-01-18,tienda_fisica
V010571,S25,P01181,1,5952.98,transferencia,2026-08-14,tienda_fisica
V001377,S30,P00044,3,10831.69,tarjeta_credito,2026-08-14,tienda_fisica
V008340,S26,P01803,4,24812.77,Yape,2026-03-17,tienda_fisica
V012209,S37,P02168,4,17044.07,Plin,2026-08-26,tienda_fisica
V007072,S39,P02070,3,17403.23,YAPE,2026-06-26,tienda_fisica
V009504,S12,P01561,1,5570.53,Yape,2026-06-25,ecommerce
V009380,S34,P01408,3,11850.63,TC,2026-08-16,ecommerce
V006611,S33,P01158,3,19043.57,tarjeta_credito,2026-02-25,tienda_fisica
V004507,S19,P02850,4,7365.06,YAPE,2026-04-10,tienda_fisica
V005248,S14,P02000,4,12630.55,PLIN,2026-01-04,tienda_fisica
V010141,S35,P00985,1,-4836.02,TC,2026-03-19,tienda_fisica
V009054,S13,P01359,4,1043.22,EFV,2026-01-20,tienda_fisica
V010316,S22,P00290,4,7343.23,Transferencia bancaria,26/06/2026,tienda_fisica
V008958,S18,P02872,4,9752.36,efectivo,2026-08-11,tienda_fisica
V010071,S05,P02471,3,15763.74,Plin,2026-07-09,ecommerce
V012367,S24,P02812,2,6397.67,tarjeta_credito,2026-05-18,tienda_fisica
V004239,S25,P01333,3,3219.3,EFECTIVO,2026-03-04,ecommerce
V014209,S19,P00896,2,10216.54,yape,2026-03-09,tienda_fisica
V004479,S12,P00343,4,20710.1,Transferencia bancaria,2026-07-28,tienda_fisica
V014120,S03,P02190,2,8767.61,plin,2026-08-06,ecommerce
V012191,S24,P02420,2,6624.18,TC,2026-03-16,tienda_fisica
V002000,S18,P00879,4,28834.92,EFECTIVO,2026-02-04,tienda_fisica
V008625,S13,P02545,2,-1895.15,PLIN,2026-03-07,tienda_fisica
V010391,S04,P01150,4,23260.89,TARJETA,2026-08-09,tienda_fisica
V008982,S39,P01890,2,5730.11,EFV,2026-02-22,tienda_fisica
V012743,S08,P00802,4,26765.31,yape,2026-07-26,tienda_fisica
V003770,S23,P02329,2,13906.01,efectivo,2026-08-26,tienda_fisica
V013055,S17,P01252,2,11121.78,YAPE,2026-04-28,tienda_fisica
V014362,S27,P02537,1,616.84,transferencia,2026-08-21,tienda_fisica
V004947,S23,P01902,1,6012.38,Plin,2026-04-10,tienda_fisica
V000788,S36,P02626,1,3899.87,Efectivo,2026-08-16,tienda_fisica
V012575,S37,P01073,3,8846.04,efectivo,2026-03-08,tienda_fisica
V002245,S13,P00221,4,3198.57,EFV,2026-07-26,tienda_fisica
V009680,S34,P01868,2,7749.26,yape,2026-02-17,tienda_fisica
V005995,S09,P00419,2,13162.89,Efectivo,2026-04-24,tienda_fisica
V011563,S35,P01697,1,7641.43,EFV,2026-02-12,tienda_fisica
V011960,S39,P01539,2,5588.21,plin,2026-01-24,tienda_fisica
V009098,S15,P01830,2,1136.46,Transferencia bancaria,2026-02-05,tienda_fisica
V004564,S29,P00015,4,6663.08,tarjeta_credito,2026-03-05,tienda_fisica
V001822,S26,P02691,3,23963.19,Plin,2026-03-09,tienda_fisica
V011103,S07,P01663,2,9641.43,Transferencia bancaria,2026-03-28,ecommerce
V002055,S19,P02354,3,20452.54,yape,2026-03-05,ecommerce
V010741,S33,P01180,4,14321.69,Yape,2026-04-14,tienda_fisica
V009053,S26,P00764,3,17988.85,Efectivo,2026-07-12,tienda_fisica
V000744,S16,P00154,2,3823.94,yape,2026-01-10,tienda_fisica
V004525,S26,P00661,2,5595.62,Plin,2026-08-28,tienda_fisica
V012686,S31,P00067,2,0,PLIN,2026-04-07,tienda_fisica
V000436,S19,P02989,4,21542.61,Transferencia bancaria,2026-04-28,ecommerce
V010026,S20,P01657,1,4495.28,yape,2026-04-06,tienda_fisica
V004845,S17,P02591,2,10100.43,Plin,2026-08-23,tienda_fisica
V005111,S13,P02999,3,23156.53,plin,2026-06-04,tienda_fisica
V011814,S24,P01319,3,10164.98,Tarjeta de credito,2026-08-05,tienda_fisica
V005636,S28,P01776,2,15786.86,PLIN,2026-01-19,tienda_fisica
V001980,S04,P00889,1,3504.73,plin,2026-05-09,tienda_fisica
V001378,S40,P00695,2,13842.95,transferencia,2026-01-24,ecommerce
V006265,S34,P00098,1,553.73,tarjeta_credito,2026-06-27,tienda_fisica
V001645,S01,P01239,2,1650.81,tarjeta,08/05/2026,ecommerce
V014797,S33,P02200,1,2991.58,efectivo,2026-02-07,tienda_fisica
V001474,S17,P00551,4,27797.82,transferencia,2026-08-20,ecommerce
