devolucion_id,pedido_id,sucursal_id,producto_id,motivo,monto_reembolso,fecha_devolucion
D02221,PED010998,S32,P01610,garantia,611.25,2026-04-05
D00274,PED010190,S37,P00661,producto_defectuoso,6162.76,2026-06-28
D01361,PED007910,S29,P01681,garantia,4303.05,2026-05-13
D00066,PED018079,S31,P00151,no_cumple_expectativas,5506.35,2026-03-08
D03374,PED017731,S17,P02382,envio_incorrecto,4727.79,2026-04-12
D01700,PED017361,S03,P00151,cambio_de_opinion,6857.9,2026-02-05
D03426,PED016162,S11,P02108,producto_defectuoso,7149.26,2026-04-05
D03385,PED017299,S19,P01772,garantia,5407.52,2026-03-01
D02800,PED005963,S34,P02693,producto_dañado_en_transporte,6591.3,2026-07-27
D00931,PED002897,S19,P00084,producto_dañado_en_transporte,7944.21,2026-07-11
D01759,PED005378,S05,P01918,no_cumple_expectativas,1002.96,2026-05-22
D01625,PED004015,S07,P01273,producto_defectuoso,1863.91,2026-06-27
D02140,PED009277,S23,P00174,cambio_de_opinion,1101.2,2026-01-15
D02191,PED005318,S10,P01619,no_cumple_expectativas,3193.71,2026-07-22
D01027,PED003083,S34,P00944,cambio_de_opinion,4776.98,2026-07-27
D01270,PED003853,S03,P00491,no_cumple_expectativas,2139.51,2026-02-16
D01501,PED004314,S28,P01157,no_cumple_expectativas,2803.02,2026-03-11
D03406,PED012581,S40,P01292,no_cumple_expectativas,2538.27,2026-02-22
D02578,PED012790,S05,P02527,producto_dañado_en_transporte,5844.93,2026-07-02
D02513,PED012861,S04,P00446,cambio_de_opinion,4954.2,2026-05-07
D00962,PED018124,S20,P01975,cambio_de_opinion,7929.03,2026-08-06
D00517,PED006010,S09,P01689,no_cumple_expectativas,630.23,2026-03-19
D01439,PED007012,S34,P02353,cambio_de_opinion,4054.03,2026-02-16
D03443,PED006023,S36,P01270,producto_dañado_en_transporte,693.2,2026-01-23
D03462,PED013515,S03,P01414,,2577.06,2026-07-16
D01360,PED017408,S10,P01530,producto_dañado_en_transporte,6477.52,2026-05-21
D03415,PED002768,S34,P02503,producto_dañado_en_transporte,933.75,2026-05-28
D01604,PED009057,S02,P02632,envio_incorrecto,2380.56,2026-05-18
D01229,PED006847,S16,P02501,garantia,6904.18,2026-08-13
D02461,PED008329,S40,P01054,producto_defectuoso,1303.3,2026-02-18
D03858,PED007752,S23,P02438,envio_incorrecto,1604.08,2026-05-23
D00675,PED007834,S21,P00780,producto_defectuoso,3686.67,2026-08-11
D01437,PED013925,S11,P00644,cambio_de_opinion,3215.94,2026-01-21
D01217,PED003127,S33,P02397,garantia,6989.21,2026-01-13
D01037,PED019439,S06,P02224,no_cumple_expectativas,2177.58,2026-03-14
D02603,PED017471,S31,P00998,no_cumple_expectativas,1072.65,2026-07-12
D03670,PED005625,S24,P02832,no_cumple_expectativas,5612.21,2026-06-22
D00847,PED004290,S33,P02415,no_cumple_expectativas,5039.08,2026-03-07
D03681,PED019773,S18,P00536,producto_defectuoso,-3283.94,2026-06-09
D02630,PED019240,S30,P00177,no_cumple_expectativas,7959.75,2026-04-08
D01307,PED009817,S10,P01993,no_cumple_expectativas,4416.62,2026-01-10
D03470,PED012633,S36,P00210,cambio_de_opinion,4101.8,2026-04-12
D00610,PED004169,S40,P02604,garantia,7924.31,2026-01-10
D01881,PED018223,S34,P02851,envio_incorrecto,6764.02,2026-01-09
D03089,PED009694,S25,P01737,producto_dañado_en_transporte,5765.53,2026-01-22
D03442,PED008092,S36,P02120,producto_defectuoso,5723.32,2026-04-02
D00691,PED010195,S24,P00621,garantia,6494.5,2026-01-27
D01138,PED016684,S38,P01468,garantia,2384.05,2026-04-13
D02609,PED008704,S37,P01164,garantia,3544.93,2026-03-25
D00387,PED010751,S11,P02409,garantia,2705.56,2026-07-11
D03617,PED006168,S10,P02932,producto_defectuoso,688.91,2026-08-11
D03749,PED017005,S13,P00247,garantia,2234.23,2026-08-21
D00512,PED002395,S25,P00092,cambio_de_opinion,-2209.27,2026-08-22
D02086,PED008710,S02,P00846,envio_incorrecto,1535.34,2026-06-23
D01444,PED006409,S09,P00711,envio_incorrecto,5165.37,2026-03-06
D03100,PED001930,S35,P00119,envio_incorrecto,718.32,2026-06-15
D01052,PED018906,S26,P02951,cambio_de_opinion,4441.69,2026-03-24
D02097,PED009619,S40,P01379,no_cumple_expectativas,-1380.32,2026-08-18
D03135,PED001301,S28,P03000,producto_dañado_en_transporte,-2427.73,2026-05-27
D02279,PED008258,S09,P00725,envio_incorrecto,4252.61,2026-04-17
D00350,PED017225,S23,P00105,,6203.83,2026-06-25
D00172,PED016131,S18,P01161,envio_incorrecto,5121.19,2026-06-21
D01065,PED007095,S09,P02634,cambio_de_opinion,5616.16,2026-08-14
D02749,PED005229,S10,P00518,producto_defectuoso,1373.74,2026-04-13
D03950,PED011331,S13,P00173,garantia,6374.9,2026-07-09
D01224,PED016552,S04,P02952,garantia,4030.21,2026-02-04
D00493,PED010112,S04,P02281,cambio_de_opinion,7690.9,2026-06-19
D03544,PED003614,S13,P01150,cambio_de_opinion,1172.09,2026-05-23
D01927,PED019191,S07,P02765,producto_dañado_en_transporte,4080.74,2026-02-23
D02763,PED001510,S35,P02835,envio_incorrecto,477.87,2026-01-05
D00783,PED008506,S22,P02467,envio_incorrecto,5876.63,2026-04-14
D02721,PED008681,S39,P00078,producto_dañado_en_transporte,3075.51,2026-03-21
D00413,PED018192,S39,P00633,envio_incorrecto,476.98,2026-05-21
D00136,PED019058,S23,P02146,producto_defectuoso,6409.05,2026-07-07
D03200,PED006125,S06,P02745,garantia,6568.62,2026-06-09
D00720,PED001840,S07,P02995,no_cumple_expectativas,405.25,2026-03-03
D00505,PED017079,S27,P01443,no_cumple_expectativas,4608.83,2026-07-18
D00510,PED008421,S26,P01414,envio_incorrecto,3752.9,2026-08-22
D03907,PED019316,S18,P00115,envio_incorrecto,3303.81,2026-02-18
D01961,PED007783,S34,P00412,cambio_de_opinion,4762.04,2026-06-05
D01987,PED014072,S26,P00087,envio_incorrecto,2104.78,2026-06-03
D03241,PED014986,S18,P02457,no_cumple_expectativas,4958.36,2026-07-04
D02442,PED017249,S35,P02765,garantia,3955.09,2026-01-18
D02184,PED006576,S23,P02510,producto_defectuoso,2808.98,2026-01-17
D02203,PED009511,S33,P02154,cambio_de_opinion,6985.41,2026-07-12
D03552,PED006133,S30,P00099,cambio_de_opinion,5675.86,2026-06-09
D01293,PED013574,S17,P00904,producto_defectuoso,3128.78,2026-05-09
D00831,PED015966,S28,P00261,no_cumple_expectativas,4006.05,2026-01-05
D03274,PED016382,S19,P01084,garantia,7969.68,2026-01-05
D01750,PED000510,S33,P02501,no_cumple_expectativas,7433.01,2026-05-01
D03655,PED001825,S08,P00494,cambio_de_opinion,1411.0,2026-05-11
D03444,PED001815,S32,P01934,cambio_de_opinion,4075.61,2026-08-25
D03704,PED010438,S15,P02416,cambio_de_opinion,1296.47,2026-06-08
D00866,PED016284,S08,P02627,garantia,7430.34,2026-04-20
D00908,PED019281,S33,P00006,envio_incorrecto,2905.9,2026-06-11
D01670,PED012334,S19,P01175,producto_defectuoso,6136.86,2026-01-23
D01677,PED007225,S20,P02926,producto_dañado_en_transporte,4574.73,2026-05-26
D00591,PED007518,S12,P00437,garantia,1283.03,2026-03-02
D03886,PED018070,S16,P01064,,3995.81,2026-02-19
D00869,PED008121,S26,P01535,producto_defectuoso,275.41,2026-02-23
D03301,PED014956,S17,P01767,envio_incorrecto,2447.69,2026-08-05
D01498,PED010763,S22,P00181,envio_incorrecto,1504.71,2026-02-14
D01579,PED018820,S22,P00967,no_cumple_expectativas,5918.74,2026-01-09
D03307,PED006548,S10,P01895,garantia,1534.46,2026-04-20
D03771,PED012536,S35,P02430,garantia,1481.51,2026-03-20
D00453,PED002477,S16,P00550,no_cumple_expectativas,4499.06,2026-01-19
D01429,PED012223,S20,P01582,cambio_de_opinion,2552.52,2026-03-02
D03298,PED003020,S34,P00246,producto_defectuoso,2494.47,2026-03-26
D02771,PED013997,S11,P01281,producto_dañado_en_transporte,4526.74,2026-04-11
D00104,PED002361,S38,P01455,envio_incorrecto,7535.9,2026-07-21
D02477,PED013473,S15,P02515,no_cumple_expectativas,2910.8,2026-07-17
D00550,PED006422,S31,P01555,producto_dañado_en_transporte,2466.49,2026-06-09
D01121,PED008673,S20,P02679,producto_dañado_en_transporte,6694.26,2026-05-08
D03247,PED007572,S17,P02202,producto_defectuoso,1549.52,2026-01-01
D00188,PED012537,S26,P01728,producto_dañado_en_transporte,3892.59,2026-07-18
D01443,PED002131,S01,P01976,no_cumple_expectativas,4648.79,2026-04-19
D02981,PED017728,S03,P01032,no_cumple_expectativas,4178.71,2026-07-17
D01236,PED010610,S40,P02748,envio_incorrecto,1112.66,2026-08-12
D00655,PED005254,S21,P02596,producto_defectuoso,6359.25,2026-05-17
D03150,PED017486,S22,P02798,cambio_de_opinion,4485.31,2026-07-17
D00893,PED002034,S22,P01567,garantia,4579.17,2026-06-21
D02113,PED002996,S22,P02160,envio_incorrecto,4737.81,2026-03-14
D03128,PED015585,S03,P00219,cambio_de_opinion,1707.76,2026-05-06
D02405,PED008241,S08,P00069,envio_incorrecto,3235.46,2026-05-04
D02738,PED002543,S38,P02636,no_cumple_expectativas,3295.17,2026-08-15
D01255,PED001502,S20,P01400,no_cumple_expectativas,3790.36,2026-05-23
D01445,PED003653,S17,P01552,envio_incorrecto,4838.01,2026-02-19
D02149,PED017771,S07,P02987,producto_defectuoso,-7348.06,2026-07-24
D01480,PED014783,S23,P02991,envio_incorrecto,466.01,2026-07-15
D02080,PED016022,S20,P01791,envio_incorrecto,7729.07,2026-06-12
D03795,PED004895,S27,P00152,producto_dañado_en_transporte,5337.02,2026-07-09
D02628,PED006032,S23,P01680,producto_dañado_en_transporte,4381.67,2026-05-01
D02060,PED006556,S37,P00977,producto_dañado_en_transporte,4161.88,2026-08-18
D02051,PED007248,S37,P02753,garantia,5343.82,2026-08-13
D02580,PED013015,S31,P02636,envio_incorrecto,1625.66,2026-05-02
D00326,PED010753,S10,P00320,producto_dañado_en_transporte,7464.41,2026-02-12
D01688,PED016253,S26,P01018,no_cumple_expectativas,6846.04,2026-02-17
D02676,PED014799,S04,P01664,cambio_de_opinion,3533.78,2026-08-03
D02681,PED002445,S28,P01415,cambio_de_opinion,310.44,2026-04-18
D03531,PED001242,S15,P01490,garantia,6716.56,2026-08-15
D03417,PED014557,S24,P02212,producto_defectuoso,4531.51,2026-07-05
D01159,PED011953,S07,P01115,,2964.55,2026-06-13
D01802,PED010718,S25,P01148,cambio_de_opinion,2668.42,2026-05-06
D01785,PED002508,S08,P01254,envio_incorrecto,3539.77,2026-05-18
D00398,PED006177,S38,P02939,producto_defectuoso,3974.61,2026-01-10
D00849,PED006045,S20,P00101,producto_defectuoso,798.05,2026-01-04
D00685,PED006417,S08,P00016,no_cumple_expectativas,7621.13,2026-02-06
D00742,PED003526,S19,P01308,no_cumple_expectativas,5778.29,2026-05-08
D02441,PED010554,S34,P02209,envio_incorrecto,6425.6,2026-05-20
D02157,PED010885,S01,P02853,garantia,6310.96,2026-05-17
D01790,,S26,P00963,no_cumple_expectativas,4740.04,2026-05-13
D00489,PED015297,S21,P02495,producto_defectuoso,2647.37,2026-04-10
D01974,PED019091,S08,P00713,envio_incorrecto,5987.68,2026-08-13
D00318,PED004669,S34,P02746,envio_incorrecto,1208.07,2026-02-17
D03720,PED007394,S04,P01351,cambio_de_opinion,7542.25,2026-01-27
D00336,PED009634,S15,P00988,garantia,2659.49,2026-05-28
D03136,PED016445,S37,P00111,producto_dañado_en_transporte,5209.41,2026-06-12
D01054,PED008859,S11,P02468,no_cumple_expectativas,839.24,2026-05-06
D00356,PED019970,S14,P02949,garantia,6060.67,2026-06-28
D01172,PED019436,S28,P02692,no_cumple_expectativas,1099.96,2026-04-18
D01019,PED013286,S31,P00258,producto_dañado_en_transporte,5932.42,2026-02-07
D01752,PED009018,S01,P00150,envio_incorrecto,5469.63,2026-02-20
D02158,PED000049,S03,P00351,cambio_de_opinion,5041.85,2026-01-11
D00208,PED001586,S05,P02854,no_cumple_expectativas,7124.64,2026-05-07
D01897,PED002306,S16,P01877,envio_incorrecto,1874.81,2026-01-13
D03002,PED016525,S30,P02027,garantia,4620.04,2026-03-28
D02473,PED016109,S24,P02019,producto_dañado_en_transporte,1050.98,2026-03-18
D02956,PED017526,S29,P00181,,327.95,2026-07-12
D01723,PED010922,S29,P00616,garantia,5965.96,2026-03-18
D01333,PED007794,S16,P02604,producto_dañado_en_transporte,7699.13,2026-07-10
D03271,PED015652,S34,P02765,envio_incorrecto,2431.29,2026-03-14
D00803,PED014332,S03,P01646,,1983.84,2026-08-03
D02623,PED019904,S17,P02720,no_cumple_expectativas,5645.03,2026-05-03
D02624,PED016511,S24,P01752,no_cumple_expectativas,4551.32,2026-02-18
D00236,PED006290,S08,P00148,producto_dañado_en_transporte,4730.41,2026-03-09
D00614,PED011673,S16,P02403,producto_defectuoso,4640.87,2026-04-27
D02792,PED016946,S27,P01145,producto_defectuoso,1078.59,2026-07-14
D00010,PED006256,S05,P01664,no_cumple_expectativas,6534.18,2026-05-26
D02413,PED002325,S08,P02595,producto_defectuoso,3578.85,2026-02-25
D02332,PED011640,S06,P00325,producto_dañado_en_transporte,1480.07,2026-07-24
D03225,PED011969,S34,P00620,producto_defectuoso,5944.24,2026-05-08
D02574,PED000563,S33,P02019,cambio_de_opinion,2896.45,2026-08-10
D03934,PED016164,S34,P00299,cambio_de_opinion,3404.44,2026-02-24
D02862,PED015845,S13,P01570,envio_incorrecto,6641.65,2026-04-09
D01746,PED010931,S16,P02200,garantia,2751.95,2026-05-26
D02542,PED002017,S32,P02229,producto_defectuoso,1873.94,2026-02-28
D01187,PED016515,S01,P02536,producto_defectuoso,4684.3,2026-05-28
D01202,PED005168,S03,P02723,producto_dañado_en_transporte,685.96,2026-04-07
D00284,PED019947,S16,P02883,envio_incorrecto,2343.07,2026-01-24
D00511,PED008681,S31,P00968,producto_defectuoso,3796.52,2026-08-15
D01875,PED009874,S07,P02250,producto_defectuoso,2600.63,2026-03-05
D03636,PED008205,S06,P02619,garantia,4216.47,2026-08-05
D03553,PED016180,S29,P02893,producto_dañado_en_transporte,2665.05,2026-04-01
D02571,PED007334,S21,P01021,cambio_de_opinion,5620.54,2026-03-11
D01584,PED017667,S03,P01215,envio_incorrecto,1879.76,2026-02-03
D02217,PED009329,S10,P02889,producto_defectuoso,223.97,2026-07-12
D02564,PED004057,S39,P01289,garantia,-4991.87,2026-01-08
D00735,PED002741,S25,P02828,no_cumple_expectativas,5033.07,2026-06-11
D00953,PED006396,S26,P01403,no_cumple_expectativas,3127.1,2026-04-13
D01585,PED019598,S30,P01554,garantia,5832.12,2026-07-15
D01057,PED003379,S06,P00458,garantia,2981.0,2026-08-05
D00654,PED014758,S29,P00618,producto_defectuoso,1808.36,2026-06-05
D00486,PED001775,S39,P01410,producto_defectuoso,929.44,2026-02-11
D02466,PED004430,S15,P02342,cambio_de_opinion,6520.96,2026-06-17
D03554,PED019422,S18,P00028,no_cumple_expectativas,2711.07,2026-02-26
D02026,PED000047,S22,P02305,producto_dañado_en_transporte,2515.13,2026-06-20
D03942,PED016260,S07,P01593,no_cumple_expectativas,1828.91,2026-07-23
D00621,PED000565,S25,P02391,producto_defectuoso,4730.94,2026-05-23
D01045,PED003727,S17,P02523,envio_incorrecto,4893.6,2026-06-23
D02790,PED006948,S24,P00057,producto_dañado_en_transporte,4065.68,2026-03-03
D02559,PED019911,S18,P00173,cambio_de_opinion,2086.82,2026-03-06
D01935,PED002996,S01,P02794,no_cumple_expectativas,5541.53,2026-02-13
D00576,PED016377,S30,P01431,producto_defectuoso,2286.79,2026-02-22
D03001,PED014640,S29,P01277,no_cumple_expectativas,796.94,2026-05-24
D03726,PED017873,S40,P00750,no_cumple_expectativas,230.35,2026-07-11
D01767,PED011231,S38,P02774,cambio_de_opinion,4221.18,2026-06-08
D01327,PED002486,S18,P00569,no_cumple_expectativas,318.33,2026-05-21
D02674,PED019398,S13,P02416,producto_defectuoso,6745.36,2026-02-21
D02884,PED001245,S32,P01676,cambio_de_opinion,7678.48,2026-07-19
D01311,,S03,P00861,garantia,1489.17,2026-05-15
D01781,PED001857,S25,P00064,producto_dañado_en_transporte,5972.64,2026-08-15
D02856,PED004200,S38,P01829,producto_dañado_en_transporte,1624.22,2026-06-05
D01062,PED016330,S35,P01748,no_cumple_expectativas,2969.54,2026-02-26
D03190,PED009316,S03,P02833,envio_incorrecto,4796.88,2026-05-06
D01403,PED014000,S22,P02965,,5962.69,2026-05-02
D00640,PED010986,S17,P02659,envio_incorrecto,1935.76,2026-06-19
D01694,PED003554,S12,P00338,producto_dañado_en_transporte,-2730.47,2026-07-02
D02775,PED013507,S35,P01570,producto_defectuoso,7634.83,2026-04-11
D01728,PED005378,S28,P00399,envio_incorrecto,7296.72,2026-06-16
D00802,PED001160,S22,P02629,,582.48,2026-08-22
D00228,PED002039,S35,P01881,producto_dañado_en_transporte,6353.55,2026-04-08
D00665,PED004462,S23,P02287,producto_defectuoso,3649.31,2026-07-26
D03081,PED001186,S35,P00457,producto_defectuoso,6881.56,2026-02-02
D01979,PED007564,S06,P02622,producto_defectuoso,2637.27,2026-05-14
D00984,PED016544,S34,P00433,cambio_de_opinion,1086.58,2026-07-28
D01073,PED004509,S38,P01204,producto_dañado_en_transporte,5134.09,2026-05-14
D00052,PED003181,S13,P00956,producto_dañado_en_transporte,4959.22,2026-04-11
D03480,PED009732,S01,P02707,producto_dañado_en_transporte,6300.97,2026-08-13
D02198,PED013409,S20,P02696,no_cumple_expectativas,2189.51,2026-08-15
D03032,PED010640,S04,P02503,garantia,6596.43,2026-01-15
D02674,PED019398,S13,P02416,producto_defectuoso,6745.36,2026-02-21
D01662,PED001165,S34,P00770,garantia,4327.56,2026-03-22
D00197,PED008348,S25,P00779,producto_defectuoso,7974.9,2026-02-01
D01955,PED002576,S21,P02699,no_cumple_expectativas,3137.96,2026-03-23
D03697,PED005570,S22,P01040,cambio_de_opinion,2714.14,2026-04-02
D01717,PED004314,S32,P00614,cambio_de_opinion,-7494.59,2026-08-01
D01126,PED019784,S17,P02664,garantia,6182.84,2026-02-20
D01342,PED018765,S16,P01929,producto_dañado_en_transporte,7196.5,2026-02-11
D00329,PED008730,S12,P01551,no_cumple_expectativas,1240.7,2026-05-02
D03467,PED011480,S40,P01989,cambio_de_opinion,3742.61,2026-07-27
D03390,PED017514,S07,P02013,cambio_de_opinion,4958.81,2026-05-03
D02857,PED009847,S10,P00613,producto_dañado_en_transporte,5314.86,2026-05-20
D00554,PED004541,S15,P00845,producto_dañado_en_transporte,5902.59,2026-02-03
D03235,PED013592,S36,P00776,no_cumple_expectativas,7177.8,2026-05-08
D01330,PED006313,S12,P02353,cambio_de_opinion,945.9,2026-02-13
D00393,PED015999,S09,P02058,producto_dañado_en_transporte,7547.51,2026-03-10
D02231,PED016811,S07,P00068,no_cumple_expectativas,6840.0,2026-05-04
D00765,PED006554,S26,P00458,cambio_de_opinion,2127.77,2026-04-27
D00524,PED015938,S33,P00244,producto_dañado_en_transporte,5326.52,2026-04-13
D02692,PED006098,S11,P01768,producto_dañado_en_transporte,1950.01,2026-07-18
D03473,PED008994,S26,P01405,no_cumple_expectativas,-5968.21,2026-06-13
D02566,PED000857,S39,P01016,cambio_de_opinion,173.55,2026-07-15
D03696,PED003249,S17,P00971,producto_defectuoso,423.68,2026-04-09
D00290,PED010008,S29,P00420,no_cumple_expectativas,3091.89,2026-06-12
D02632,,S16,P01407,garantia,5648.57,2026-06-05
D02557,PED002090,S13,P01431,no_cumple_expectativas,-4069.14,2026-05-22
D02343,PED002041,S17,P02910,no_cumple_expectativas,3929.87,2026-04-27
D03342,PED000684,S24,P01157,producto_defectuoso,2348.11,2026-04-06
D00156,PED012601,S07,P00070,garantia,1076.33,2026-02-18
D03481,PED007121,S39,P00322,garantia,3129.73,2026-05-12
D00714,PED012362,S32,P02321,producto_defectuoso,623.68,2026-05-23
D03924,PED015656,S30,P01391,producto_dañado_en_transporte,5646.17,2026-07-08
D02776,PED005566,S32,P01023,no_cumple_expectativas,3560.42,2026-03-10
D00814,PED004823,S07,P00527,producto_defectuoso,6227.27,2026-08-18
D01340,PED006263,S37,P91860,garantia,5282.35,2026-02-07
D00300,PED001832,S32,P00171,no_cumple_expectativas,7781.23,2026-03-03
D01262,PED015379,S22,P02474,garantia,7596.7,2026-04-07
D02825,PED010927,S06,P00711,envio_incorrecto,4525.51,2026-07-07
D02917,PED007827,S06,P02471,no_cumple_expectativas,4315.81,2026-08-27
D02523,PED012435,S34,P02012,no_cumple_expectativas,1604.49,2026-07-25
D01693,PED009664,S26,P01267,producto_dañado_en_transporte,360.57,2026-01-16
D00741,PED017605,S31,P02569,producto_dañado_en_transporte,1110.79,2026-06-20
D01867,PED005567,S29,P02384,,5879.0,2026-04-28
D01751,PED009719,S15,P01252,garantia,378.73,2026-01-03
D01472,PED011751,S39,P00896,envio_incorrecto,2490.42,2026-01-09
D03058,PED016039,S08,P00038,envio_incorrecto,5347.21,2026-05-24
D01774,PED003435,S03,P01721,envio_incorrecto,719.55,2026-08-28
D00752,PED000090,S36,P02888,garantia,4780.84,2026-01-24
D00069,PED013151,S02,P00582,producto_dañado_en_transporte,3733.41,2026-06-18
D01557,PED008931,S20,P02854,envio_incorrecto,1570.09,2026-06-11
D01459,PED008233,S12,P00798,envio_incorrecto,2472.52,2026-07-18
D03546,PED006084,S38,P00005,,3328.04,2026-08-02
D00920,PED008938,S11,P02932,garantia,5810.78,2026-08-17
D00409,PED010234,S15,P01067,no_cumple_expectativas,2522.41,2026-03-06
D00657,PED008695,S27,P00095,,3747.64,2026-02-16
D03882,PED001560,S12,P00321,envio_incorrecto,7347.91,2026-07-20
